belongs_to_collection,budget,popularity,production_countries,runtime,spoken_languages,vote_average,vote_count,year,cast_size,crew_size,is_english,is_non-popular_production,is_Animation,is_Comedy,is_Family,is_Adventure,is_Fantasy,is_Drama,is_Romance,is_Action,is_Crime,is_Thriller,is_History,is_Science Fiction,is_Mystery,is_Horror,is_War,is_Music,is_non-popular_director,is_Friday,is_Holiday
1,2500000.0,8.098964,28,95.0,1,6.8,1074.0,2013.0,29,18,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,4600000.0,4.342418,9,186.0,1,7.3,62.0,2013.0,15,21,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
1,130000000.0,9.369679,28,96.0,1,5.4,1280.0,2013.0,35,33,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,13000000.0,14.90169,28,112.0,1,7.4,3169.0,2013.0,23,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,135000000.0,8.979753,28,96.0,1,6.1,1094.0,2013.0,12,11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,120000000.0,3.918287,46,126.0,1,6.3,4110.0,2013.0,22,82,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2000000.0,1.315237,10,128.0,1,7.1,24.0,2009.0,26,28,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,61000000.0,13.336512,28,109.0,2,6.6,1611.0,2013.0,44,33,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1,2200000.0,1.789133,21,105.0,1,6.1,28.0,2012.0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18000000.0,12.61244,28,98.0,1,7.0,1126.0,2013.0,17,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12400000.0,8.176134,9,142.0,4,7.3,745.0,2013.0,16,32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,250000.0,4.281631,28,99.0,1,4.1,75.0,2013.0,18,32,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,90000000.0,10.338222,28,106.0,1,5.9,1685.0,2013.0,22,29,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,105000000.0,10.640864,28,105.0,1,5.5,711.0,2013.0,32,12,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4000000.0,10.130541,18,90.0,1,6.5,184.0,2013.0,23,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5200000.0,6.700173,28,99.0,1,6.3,46.0,1990.0,13,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,25000000.0,11.829231,50,105.0,3,5.8,295.0,2013.0,13,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,37000000.0,18.474368,28,110.0,1,6.8,3053.0,2013.0,17,43,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,80000000.0,9.411725,28,100.0,1,5.8,1180.0,2013.0,55,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28000000.0,13.570264000000002,46,103.0,1,6.3,2275.0,2013.0,22,18,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,38000000.0,9.596377,28,119.0,1,6.2,2066.0,2013.0,16,16,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,50000000.0,11.604181,28,91.0,1,5.7,568.0,2013.0,15,7,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,7000000.0,0.8614729999999999,46,87.0,2,4.8,7.0,1988.0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,35000000.0,7.249581,38,106.0,1,5.6,358.0,2013.0,37,31,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,30000000.0,9.310866,9,126.0,4,7.7,720.0,2013.0,15,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12000000.0,14.294019,28,128.0,1,6.0,1183.0,2013.0,17,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,60000000.0,14.336187,28,130.0,1,6.2,1649.0,2013.0,22,12,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
1,25000000.0,11.061894,28,132.0,1,7.2,1134.0,2013.0,28,74,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1000000.0,9.769134,46,93.0,1,6.4,232.0,2013.0,47,43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,12000000.0,11.213913,18,123.0,1,7.8,2140.0,2013.0,28,12,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,18000000.0,4.19356,9,141.0,2,6.5,91.0,2013.0,11,17,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,27220000.0,12.388833,28,105.0,1,6.1,473.0,2013.0,19,12,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,11000000.0,9.003792,28,94.0,1,4.9,229.0,2013.0,19,50,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,50.0,0.825042,28,98.0,3,7.8,5.0,1995.0,9,11,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1,16000000.0,4.136356,15,120.0,2,6.4,49.0,2009.0,13,13,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1,16000000.0,12.260159,23,100.0,1,6.1,296.0,2013.0,23,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5500000.0,6.507895,10,115.0,2,7.5,210.0,2013.0,49,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18000000.0,13.224288,40,90.0,1,4.9,248.0,2013.0,12,15,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,105000000.0,18.50194,46,91.0,1,7.3,5879.0,2013.0,7,81,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,11000000.0,10.841891,21,93.0,1,6.7,688.0,2013.0,24,15,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,46000000.0,11.96262,28,153.0,1,7.9,3183.0,2013.0,34,37,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1,22000000.0,6.760321,28,116.0,1,6.5,731.0,2013.0,41,19,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1,4900000.0,8.076305,46,97.0,1,6.6,192.0,2013.0,43,29,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,38000000.0,10.63552,29,123.0,4,7.7,2310.0,2013.0,26,18,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,30000000.0,8.047735000000001,38,111.0,1,6.1,1052.0,2013.0,24,4,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
1,1500000.0,7.081403999999999,28,104.0,1,5.5,348.0,2013.0,20,14,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,5500000.0,1.250293,9,140.0,1,4.6,8.0,2013.0,10,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
1,20000000.0,5.0739,28,110.0,1,5.9,89.0,2013.0,13,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11000000.0,1.305774,2,82.0,1,6.1,12.0,1992.0,14,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,12000000.0,11.160699,28,115.0,2,7.4,648.0,2013.0,14,69,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18000000.0,5.229975,28,93.0,1,6.7,86.0,2013.0,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7100000.0,2.78114,9,144.0,1,6.9,43.0,2013.0,15,24,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1,30000000.0,8.864607000000003,28,91.0,1,5.5,547.0,2013.0,19,14,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1,4300000.0,4.938148,21,179.0,2,7.2,1114.0,2013.0,68,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,10000000.0,6.71518,28,94.0,1,5.8,128.0,2013.0,51,23,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1,1052753.0,2.934298,15,120.0,5,6.2,32.0,2013.0,17,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,78000000.0,14.412060999999998,28,95.0,1,6.4,936.0,2013.0,15,29,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,55000000.0,13.776068,28,134.0,2,7.6,2495.0,2013.0,17,85,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,12000000.0,9.251084,28,107.0,2,5.3,642.0,2013.0,22,42,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1,5000000.0,14.970485,78,97.0,1,6.8,628.0,2013.0,36,24,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,15000000.0,0.758985,9,150.0,1,2.6,5.0,2008.0,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,8500000.0,5.590678,28,96.0,1,5.6,87.0,2013.0,16,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,100000.0,8.328705000000001,11,86.0,1,5.5,94.0,2012.0,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,50000000.0,14.191610999999998,28,115.0,4,6.7,1688.0,2013.0,36,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,30000000.0,18.399055,28,100.0,1,5.8,1505.0,2013.0,19,65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,28000000.0,10.850442,39,128.0,1,5.7,368.0,2013.0,26,8,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,25000000.0,14.723646,46,117.0,1,5.0,724.0,2013.0,30,17,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
1,20000000.0,30.316249,46,134.0,1,7.9,3787.0,2013.0,93,72,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,9000000.0,12.74965,28,106.0,1,6.6,679.0,2013.0,1,48,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,110000000.0,12.500305,28,114.0,1,6.6,2354.0,2013.0,20,127,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,15000000.0,8.000867,28,92.0,1,6.0,688.0,2013.0,9,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,170000000.0,34.905446999999995,28,112.0,1,6.8,4873.0,2013.0,43,40,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,5000000.0,14.785719,28,117.0,2,7.9,2973.0,2013.0,16,24,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,103000.0,5.194433,15,104.0,1,6.9,92.0,2012.0,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,55000000.0,7.713230999999999,28,91.0,1,5.7,259.0,2013.0,17,13,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,28000000.0,9.157369,28,105.0,1,6.4,813.0,2013.0,17,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12000000.0,6.927182000000001,18,98.0,1,7.4,588.0,2013.0,39,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,17000000.0,6.102021,28,123.0,1,6.7,110.0,2013.0,12,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,2159280.0,8.651053,49,80.0,1,7.1,262.0,2013.0,10,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,130000000.0,25.309139,28,146.0,1,7.4,6656.0,2013.0,52,48,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1,250000000.0,20.644776,43,161.0,1,7.6,4633.0,2013.0,32,108,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,175000000.0,14.88937,28,119.0,2,5.9,1357.0,2013.0,24,81,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,26000000.0,13.548808,28,105.0,1,6.2,561.0,2013.0,12,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13000000.0,5.849716,29,127.0,3,6.9,142.0,2012.0,22,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1,150000000.0,24.248243,28,102.0,1,7.3,5440.0,2013.0,56,25,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,11000000.0,10.838063,56,105.0,1,7.2,845.0,2013.0,15,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,100000000.0,16.382422000000002,28,180.0,2,7.9,6768.0,2013.0,140,244,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,22000000.0,9.896704,28,100.0,1,6.4,898.0,2013.0,14,30,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,35000000.0,11.318079,34,141.0,3,6.5,225.0,2013.0,15,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,25000000.0,6.954296,28,121.0,1,6.9,497.0,2013.0,20,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,110000.0,1.104156,9,165.0,1,6.9,6.0,2013.0,26,11,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,7000000.0,5.799861,28,95.0,1,6.0,71.0,2013.0,9,23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,40000000.0,16.478036,28,138.0,1,6.8,2868.0,2013.0,31,30,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,90000000.0,8.684892,28,114.0,1,7.0,3213.0,2013.0,13,21,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23000000.0,13.829515,37,126.0,1,7.9,4215.0,2013.0,37,24,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1,40000000.0,10.855502,28,121.0,1,7.4,1549.0,2013.0,47,48,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
1,35000000.0,15.130888,59,125.0,1,7.3,1256.0,2013.0,18,17,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,90000000.0,3.394928,29,110.0,2,5.3,52.0,2010.0,12,3,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,5000000.0,1.7402419999999998,2,95.0,1,4.8,14.0,2013.0,9,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,30000000.0,7.882353,28,104.0,1,5.9,632.0,2013.0,19,19,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1
1,1.0,0.230075,10,73.0,1,6.0,3.0,2012.0,6,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,50000000.0,7.600751,28,119.0,1,6.0,940.0,2013.0,27,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,39200000.0,14.131906,71,126.0,4,6.7,2910.0,2013.0,45,62,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,4620000.0,0.546165,10,115.0,1,5.0,6.0,2012.0,14,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,14000000.0,6.891823,28,87.0,1,5.5,139.0,2012.0,13,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,32000000.0,13.332387,11,155.0,1,7.2,365.0,2013.0,13,51,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,7200000.0,5.553737,30,99.0,1,6.3,23.0,1987.0,11,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,1800000.0,0.474578,2,93.0,1,5.6,8.0,2013.0,9,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,40000000.0,11.655588,28,113.0,1,6.0,437.0,2013.0,17,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1500000.0,3.106495,9,124.0,3,6.2,53.0,2004.0,6,8,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
1,5000000.0,8.898522999999997,28,84.0,1,5.2,455.0,2014.0,10,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1000000.0,10.766409,30,104.0,2,7.3,226.0,2013.0,9,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,12000000.0,4.726238,10,106.0,5,6.4,270.0,2014.0,16,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2300000.0,1.050644,10,107.0,3,6.2,11.0,2013.0,10,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,22000000.0,14.347931,22,106.0,2,6.0,127.0,2013.0,15,5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,18000000.0,6.099421,31,116.0,1,6.7,277.0,2013.0,34,17,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,15000000.0,5.348746,49,113.0,1,5.3,180.0,2013.0,28,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,25000000.0,9.895752,28,99.0,1,6.1,867.0,2014.0,45,19,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,60000000.0,11.234862,38,105.0,1,5.9,1194.0,2014.0,29,31,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,85000000.0,21.572585,28,139.0,1,6.9,4784.0,2014.0,21,95,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,50000000.0,10.409049,10,105.0,1,5.0,214.0,2012.0,6,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7000000.0,10.591125,28,89.0,1,4.4,218.0,2014.0,16,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,10000000.0,1.942945,28,98.0,1,4.7,15.0,1990.0,9,30,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1
1,2000000.0,3.880541000000001,28,91.0,1,5.5,38.0,2014.0,10,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,3500000.0,8.138622,28,79.0,2,7.0,234.0,2014.0,13,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7700000.0,4.262544,9,159.0,1,7.1,80.0,2013.0,6,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1,3000000.0,0.808339,10,111.0,1,6.5,9.0,2004.0,6,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12516654.0,7.225778999999998,35,78.0,1,7.6,148.0,2012.0,25,12,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65000000.0,9.415817,41,92.0,1,5.1,701.0,2014.0,22,87,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,5000000.0,7.3922940000000015,46,91.0,1,5.9,99.0,2014.0,10,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,18000000.0,6.108646,28,111.0,1,6.7,306.0,2013.0,19,46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,33000000.0,6.8395350000000015,20,105.0,1,6.7,234.0,2013.0,35,13,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,70000000.0,11.132411,39,118.0,4,5.8,1545.0,2014.0,22,21,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
1,60000000.0,16.418132999999994,28,100.0,1,7.5,3127.0,2014.0,35,82,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,120000000.0,10.246549,38,102.0,1,5.7,2385.0,2014.0,16,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,35000000.0,6.9665050000000015,28,110.0,1,5.5,560.0,2014.0,57,50,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
1,8500000.0,10.990614,67,107.0,1,5.9,383.0,2014.0,13,47,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,20000000.0,8.757277,28,103.0,1,6.7,555.0,2014.0,38,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,60000000.0,7.363527,28,118.0,1,6.0,501.0,2014.0,33,12,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1,4000000.0,13.784411,28,118.0,1,6.5,346.0,2014.0,21,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,20000000.0,0.30498800000000004,9,171.0,1,3.6,8.0,2008.0,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1,12500000.0,9.543004,28,100.0,1,6.0,217.0,2014.0,12,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,30000000.0,14.442048000000002,57,99.0,2,8.0,4644.0,2014.0,99,46,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8000000.0,8.060402999999999,28,94.0,1,6.1,1020.0,2014.0,20,40,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,165000000.0,32.213481,56,169.0,1,8.1,11187.0,2014.0,36,120,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,28000000.0,17.861119,38,113.0,1,6.0,896.0,2014.0,16,48,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
1,50000000.0,19.650229,56,106.0,2,6.8,2302.0,2014.0,28,33,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1,110000000.0,12.904677,28,102.0,1,6.1,2438.0,2014.0,42,90,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,145000000.0,9.493838,28,92.0,1,6.7,861.0,2014.0,51,11,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,13300000.0,6.707974,61,108.0,1,6.0,1118.0,2014.0,24,62,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1,66000000.0,18.271383,71,130.0,1,6.1,1560.0,2014.0,46,69,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
1,6000000.0,5.939334,28,90.0,1,6.3,210.0,2014.0,46,4,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,6000000.0,7.510159,28,107.0,1,6.5,482.0,2014.0,53,25,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,9500000.0,5.8471660000000005,28,88.0,1,6.4,335.0,2013.0,11,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,22000000.0,6.4772919999999985,28,138.0,2,5.9,83.0,2014.0,35,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,30000000.0,7.857666,9,115.0,1,6.4,365.0,2013.0,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,170000000.0,18.717704,28,136.0,1,7.6,5881.0,2014.0,70,41,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,125000000.0,14.924487,28,139.0,1,5.5,2408.0,2014.0,18,75,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,290000.0,0.140491,28,85.0,0,7.7,3.0,1928.0,10,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5000000.0,9.067788,28,93.0,1,6.2,355.0,2014.0,24,37,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
1,70000000.0,6.599539,28,99.0,1,4.4,542.0,2014.0,19,54,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,50000000.0,7.244956,28,112.0,2,6.2,318.0,2014.0,66,7,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,25500000.0,14.934555,38,128.0,3,6.0,175.0,2013.0,16,56,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
1,1500000.0,5.875708,28,90.0,1,6.1,65.0,2012.0,11,13,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,200000.0,6.322844,46,98.0,1,5.1,253.0,2014.0,9,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,25000000.0,5.596449,28,109.0,1,6.5,309.0,2014.0,19,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,4500000.0,8.434884,13,150.0,4,7.6,832.0,2014.0,16,23,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1,200000000.0,26.23687,28,142.0,1,6.5,4274.0,2014.0,65,102,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,5000000.0,8.698042999999998,28,104.0,1,6.3,1079.0,2013.0,10,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,17000000.0,6.097499,28,113.0,1,5.9,242.0,2014.0,19,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,33000000.0,19.628834,21,112.0,2,5.8,669.0,2014.0,21,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
